platform,product_name,price_tier,current_price,tier_avg_price,pct_of_avg,recommendation,suggested_price
Amazon.in,"Dior Fahrenheit Eau De Toilette Spray For Men, 100ml (Wood)",Luxury,15899.0,15220.0,104.5,Competitively Priced,15899.0
Amazon.in,Dolce & Gabbana The One Eau De Parfum - 100 Ml / 3.4 Oz,Luxury,13500.0,15220.0,88.7,Competitively Priced,13500.0
Amazon.in,"Cologne - Musk, Lime & Patchouli | Long Lasting & Sophisticated scent | With Skin Nourishing Ingredients",Premium,4200.0,3561.0,117.9,Competitively Priced,4200.0
Amazon.in,"4711 Echt Kölnisch Wasser Original Eau de Cologne for Men | Fresh Citrus Aromatic Cologne | Bergamot, Lemon, Orange, Lavender, Rosemary & Neroli | Long Lasting Classic Masculine Fragrance | Daily Wear Cologne Spray | Gift for Him| 300ml",Premium,4037.0,3561.0,113.4,Competitively Priced,4037.0
Amazon.in,"Cremo Cologne For Men - Spice Black Vanilla Mens Cologne Spray, An Explosion of Vibrant Spices, Dark Woods and Black Vanilla, Multi-Layered Signature Mens Fragrances, 3.4 Fl Oz.",Premium,3995.0,3561.0,112.2,Competitively Priced,3995.0
Amazon.in,4711 Acqua Colonia Blood Orange & Basil Eau de Cologne - 170 ml For Unisex,Premium,3824.0,3561.0,107.4,Competitively Priced,3824.0
Amazon.in,Lattafa Atlas Unisex Eau De Parfum 55ML - LUP Atlas 55,Premium,3630.0,3561.0,101.9,Competitively Priced,3630.0
Amazon.in,"Lattafa Khamrah | Long Lasting Perfume For Man & Perfume for Woman | EDP 100ml | Vanilla, Warm Spicy, Woody, Cinnamon Premium Fragrance",Premium,3630.0,3561.0,101.9,Competitively Priced,3630.0
Amazon.in,Lattafa Khamrah Long Lasting Eau de Parfum Unisex Perfume 100Ml,Premium,3630.0,3561.0,101.9,Competitively Priced,3630.0
Amazon.in,Lattafa,Premium,3630.0,3561.0,101.9,Competitively Priced,3630.0
Amazon.in,"AFNAN 9 PM Edition For Men Eau De Parfum Spray, 100 ML",Premium,3605.0,3561.0,101.2,Competitively Priced,3605.0
Amazon.in,ICE EAU DE COLOGNE 400ml,Premium,3499.0,3561.0,98.3,Competitively Priced,3499.0
Amazon.in,4711 Acqua Colonia Refreshing Lagoons Of Laos Eau de Cologne - 170ml (For Men & Women),Premium,3419.0,3561.0,96.0,Competitively Priced,3419.0
Amazon.in,4711 Acqua Colonia Pure Breeze Of Himalaya Eau de Cologne - 170ml (For Men & Women),Premium,3419.0,3561.0,96.0,Competitively Priced,3419.0
Amazon.in,Forest Essentials,Premium,3275.0,3561.0,92.0,Competitively Priced,3275.0
Amazon.in,Lattafa Eclaire Long Lasting Perfume For Men & Women Eau De Parfum 100ml,Premium,3248.0,3561.0,91.2,Competitively Priced,3248.0
Amazon.in,POLICE,Premium,3185.0,3561.0,89.4,Competitively Priced,3185.0
Amazon.in,4711 Echt Kolnisch Wasser Eau de Cologne Eau de Cologne - 200 ml (For Men & Women),Premium,3102.0,3561.0,87.1,Competitively Priced,3102.0
Amazon.in,Lattafa Yara Long Lasting Perfume For Women Eau De Parfum 100ml,Premium,2970.0,3561.0,83.4,Competitively Priced,2970.0
Amazon.in,AHMED Kaaf For Men Long Lasting Eau De Parfum -100ml,Premium,2958.0,3561.0,83.1,Competitively Priced,2958.0
Amazon.in,JAGUAR,Premium,2940.0,3561.0,82.6,Competitively Priced,2940.0
Amazon.in,The Body Shop,Mid-range,1087.0,916.0,118.7,Competitively Priced,1087.0
Amazon.in,"Contraband Eau De Parfum - You Again | Discovery Size | Aquatic, Musk and Amber Fragrance Notes | Fresh & Long Lasting Spray Perfume For Men & Women | 20 ml",Mid-range,1063.0,916.0,116.1,Competitively Priced,1063.0
Amazon.in,Jovan Musk by Jovan For Women. Cologne Spray 2-Ounces,Mid-range,1046.0,916.0,114.2,Competitively Priced,1046.0
Amazon.in,"Dark Knight Extrait de Parfum, Premium Fragrance with Indian Ginger, Basil, Jasmine, Vetiver Notes, 50ml",Mid-range,1044.0,916.0,114.0,Competitively Priced,1044.0
Amazon.in,Guess Grooming Effect Deodorizing Body Spray 226ml,Mid-range,1043.0,916.0,113.9,Competitively Priced,1043.0
Amazon.in,Shankara,Mid-range,1004.0,916.0,109.6,Competitively Priced,1004.0
Amazon.in,"Tatha Luxury Sandalwood Attar Original| 100% Pure Sandalwood Perfume for Man & Women| Natural Chandan Attar Roll-On| Calming, Long-Lasting Fragrance | 10ML Pack| Sandalwood Oil Without Alcohol",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"Denver Imperial, Caliber & Pride Perfume For Men - 100 ML Each, Pack of 3 | Long Lasting Fragrance | Eau De Parfum",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"ZIRA Stolen Kiss Eau de Parfum – Floral Woody Rose, Saffron & Oud Fragrance for Women, Elegant Scent for Special Occasions (100ml)",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,Signature Royal - Regal Eau de Parfum - 100ml | Unisex Long Lasting Fragrance | Fruity Floral Scent | Luxury Everyday Wear Perfume Gift for Him & Her | Perfect for Every Occasion,Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,Ajmal Royal Misk Rijali Attar for Men & Women | 10ml Alcohol-Free Concentrated Perfume Oil | Attar Perfume for Men & Women | Woody Musky Oriental Notes | Versatile Office/Work Unisex Cologne,Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,Ajmal Royal Galaxy Attar | Floral & Ambery Fragrance | Men and Women Non-Alcoholic | Long Lasting Attar for Men and Women - 10 ML,Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"PFUM Luxury Alcohol Free Long Lasting Roll-On Attar Perfume Gift Set For Unisex 6Pcx5.5ml Each Total 33ml (Ruh Gulab, Hawaii Blue, White Oud, Musk of Dubai, Elixir-Scent of Love, Sukhad Chandan-Kesar)",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"Ajmal Royal Oud Kuwaiti Attar Perfume for Men & Women | 10ml Non-Alcoholic Attar | Concentrated Perfume Oil with Oud, Woody & Musky Notes | Traditional Ittar | Versatile Office/Work Unisex Cologne",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"ZIRA Mango Bite Me Eau de Parfum – Fruity Woody Mango Fragrance for Men & Unisex, Sweet Tropical Notes for Daily & Formal Wear (100ml)",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"Mustela Musti Baby Perfume & Cologne Spray - 50ml | Alcohol-Free, Plant-Based Fragrance for Boys & Girls | With Chamomile & Honey Extracts | Gentle, Delicate Scent for Babies",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"White Wolf Dark Ulfgar Eau De Parfum for Men | Long Lasting Perfume Spray with Intense Fragrance | Everyday Wear Grooming Essential | Luxury Perfume for Men, 100ml",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"OG Luxury India's First & Strongest Perfume for Man Combo | Smokey, Shadow, Gallant & Woody Intense Extrait De Parfum | Luxury Fragrances | Long lasting Premium Perfume | Gift for Men, 50 ml Each, Pack of 4",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,Fraganote,Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"ZIRA Perfume Gift Box – 4 Signature EDP Collection, Long-Lasting Fruity, Floral, Woody & Spicy Perfumes for Men & Women, Premium Travel-Friendly Fragrance Set (30ml Each)",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"BEARDO Whisky Smoke Collectors Edition -Bourbon,Firebomb,Single Malt & Whiskey Smoke (50ml x 4) | Long Lasting Fragrance | Long Lasting Perfume for Men | Gift for Men | Gift for Friend",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,Ajmal Intense Iconic Perfume Gift Set For Men |100ml Oud Of Dubai Perfume For Men With Wallet | Luxury Long-Lasting Eau De Parfum,Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"Zukie RAJCODE Perfume for Men + Attar Roll-On (50ml + 6ml) | Fresh, Spicy & Ambery Parfum | Long-Lasting Luxury Night Fragrance for Weddings, Parties & Special Occasions",Mid-range,999.0,916.0,109.1,Competitively Priced,999.0
Amazon.in,"Liberty Luxury Fresh Impulse Long Lasting Perfume for Man | Eau De Parfum 100ml | Citrus, Spicy, Musky | Premium Fragrance for Men",Mid-range,978.0,916.0,106.8,Competitively Priced,978.0
Amazon.in,Liberty,Mid-range,978.0,916.0,106.8,Competitively Priced,978.0
Amazon.in,AXE Premium Luxury Perfumes | Blue Lavender | 12Hr Long Lasting | Aromatic Herbal Woody Mint Vanilla Amber Fragrance | IFRA Certified & PETA Approved | EDP 100ML,Mid-range,944.0,916.0,103.1,Competitively Priced,944.0
Amazon.in,HIRA After Hours Perfume for Men | Perfume for Men Long Lasting Smell | Best Men Perfume with Fresh & Woody Notes | Bold Night-Out & Date Fragrance | 50ml Eau De Parfum for Men,Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"HIRA Oak and Smoke Perfume for Men 50ml | 12 Hours Long Lasting Eau De Parfum Premium Luxury Smell | Best Men Perfume with Earthy, Fresh & Citrus Scent | Bold Night-Out & Date Night Fragrance | Gifts for Men, boyfriend",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"HIRA Dive Club Perfume for Men 50ml | 12 Hours Long Lasting Eau De Parfum Premium Luxury Smell | Best Men Perfume with Woody, Musky & Spicy Scent | Bold Night-Out & Date Night Fragrance | Gifts for Men, boyfriend",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"HIRA Love Letters Perfume for Woman 50 ml | Warm Vanilla, Fruity & Floral Scent | 12 Hours Long Lasting Eau de Parfum Premium Luxury Fragrance | Gifts for Woman, Girlfriend, Date Night Perfume",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"Ajmal Oud of Dubai Perfume for Men & Women | 100ml Unisex Eau De Parfum | Perfume for Men and Women with Oud, Woody & Musky Notes | Oriental Cologne Unisex | Versatile Perfume Spray | Gifts for All",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"Ajmal Kyros Unisex Perfume | 100ml Eau De Parfum for Man & Woman | Perfume with Spicy, Oriental & Woody Notes | Musky Cologne for Men | Versatile Office/Work Perfume Spray | Gifts for Him & Her",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"Adilqadri Shanaya White Oudh, Oudh Al Hashmi Attar Combo Pack | Arabic French Strong Masculine & Sweet Arabic Scent | Long Lasting Non-Alcoholic Roll-On Attar For Men & Women | Pack of 3-5.5ML Each",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"Oud Mukhalat Attar Oil by Dukhni | Arabic perfume oils for men and women, without alcohol | 30ml Pure ittar roll on perfume, saffron oud oil, oudh | Eid, Ramadan, Umrah Haj Gifts, Islamic Fragrances",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"Love Letters Reed Diffuser Set | 100 ml with 6 Fiber Reed Sticks | Long-Lasting Home Fragrance (Up to 60 Days) | Air Freshener for Home, Bedroom & Office | Ideal for Gifting",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,"HIRA Silk Robe Perfume for Women 50 ml |arm & Sensual Evening Fragrance |Long Lasting Eau de Parfum Premium Luxury Fragrance | Gifts for Girlfriend, Mother's Day & Date Night Perfume",Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,UPSILON Wild Blue Aqua Men'S Perfume | Long Lasting Eau De Liquid Perfumes For Men | Luxury Premium Perfume For Men | Fresh & Powerful Fragrance | Travel Friendly Edp Perfume For Men(100 Ml),Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,Fernweh Floral Hues Perfume Oil Roll On (10ml) | Long Lasting Vanilla Perfume for Women and Men | High Concentration & Alcohol-Free Floral & Woody Fragrance | For Travel & Daily Use,Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,Fifty Shades Eau De Parfum 100ml Unisex Luxury Perfume with Coffee Vanilla White Floral Notes Long Lasting Signature Fragrance,Mid-range,899.0,916.0,98.2,Competitively Priced,899.0
Amazon.in,Bath & Body Work A Thousand Wishes Fine Fragrance Mist| For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils | 236 ml / 8 fl oz,Mid-range,898.0,916.0,98.0,Competitively Priced,898.0
Amazon.in,Bath and Body Works Into The Night Fine Fragrance Mist |236 ml / 8 fl oz |Fine Fragrance Mist|Woodsy Fragrance|Female,Mid-range,898.0,916.0,98.0,Competitively Priced,898.0
Amazon.in,Bath & Body Works,Mid-range,898.0,916.0,98.0,Competitively Priced,898.0
Amazon.in,Bath and Body Works Perfect in Pink Fine Fragrance Mist | For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils | Fruity Fragrance | 236 ml / 8 fl oz,Mid-range,898.0,916.0,98.0,Competitively Priced,898.0
Amazon.in,Bath and Body Works Gingham Fine Fragrance Mist | For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils |Fresh Fragrance| 236 ml / 8 fl oz,Mid-range,898.0,916.0,98.0,Competitively Priced,898.0
Amazon.in,Bath and Body Works You're The One Fine Fragrance Mist | For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils | 236 ml / 8 fl oz,Mid-range,898.0,916.0,98.0,Competitively Priced,898.0
Amazon.in,"Ajmal Gold Series Attar Perfume Gift Set Pack of 4, Dubai Oud, Blu Moon, White Oud, Rose Gold - 5ml each Non-Alcoholic Attar | Alcohol-Free Ittar for Men & Women | Versatile Office/Work Unisex Cologne",Mid-range,896.0,916.0,97.8,Competitively Priced,896.0
Amazon.in,PERFUMERS CLUB SUBMARINE 50 ML Grenade Edition – India’s Loudest Perfume made using Aerofuse Technology with 10% Propellant | High Projection & Premuim Long Lasting Perfume for Men with 21% Perfume Concentration | Extrait De Parfum | Gift for Men | Continuous Spray Technology,Mid-range,890.0,916.0,97.2,Competitively Priced,890.0
Amazon.in,"Carlton London Blush Eau de Parfum for Women | 100ml Long Lasting Limited Edition Perfume | Lavender, Jasmine, Musk & Sandalwood | Floral Fruity Luxury Fragrance | Gift for girls and women | Birthday Anniversary gift for Her",Mid-range,870.0,916.0,95.0,Competitively Priced,870.0
Amazon.in,Carlton London,Mid-range,870.0,916.0,95.0,Competitively Priced,870.0
Amazon.in,IGNIS Luxury Perfume Experience Set – For Her,Mid-range,860.0,916.0,93.9,Competitively Priced,860.0
Amazon.in,The Body Shop,Mid-range,850.0,916.0,92.8,Competitively Priced,850.0
Amazon.in,Ocean Travel Size Cologne Mist,Mid-range,848.0,916.0,92.6,Competitively Priced,848.0
Amazon.in,Bath and Body Works Into The Night Travel Size Fine Fragrance Mist |75 ml / 2.5 fl oz |Travel Size Fine Fragrance Mist|Woodsy Fragrance|Unisex,Mid-range,848.0,916.0,92.6,Competitively Priced,848.0
Amazon.in,Bath and Body Works Gingham Travel Size Fine Fragrance Mist |75 ml / 2.5 fl oz |Travel Size Fine Fragrance Mist|Fresh Fragrance|Unisex,Mid-range,848.0,916.0,92.6,Competitively Priced,848.0
Amazon.in,"The Man Company Premium Perfume Gift Set for Man 4 X 50ml with a Travel Bag - A Gentleman's Choice | Luxury Long-Lasting Fragrance For Man | Anniversary fragrance | Valentine Gift For Boyfriend | For Party, Outing, Office & Date",Mid-range,845.0,916.0,92.3,Competitively Priced,845.0
Amazon.in,The Man Company,Mid-range,845.0,916.0,92.3,Competitively Priced,845.0
Amazon.in,Creation lamis Illustrious Deluxe Limited Edition Cologne Eau De Toilette Spray For Men - 3.3 oz/100 ml,Mid-range,829.0,916.0,90.5,Competitively Priced,829.0
Amazon.in,"BLABLIBLU Perfume Gift Set for Men|3x30ml|Long-Lasting Parfum Fragrances - better than EDP, EDT & EDC |Old Money, By the Beach and My Wingman|Woody, Musky Perfume For Man",Mid-range,824.0,916.0,90.0,Competitively Priced,824.0
Amazon.in,"BLABLIBLU Perfume Gift Set for Women|3x30ml|Long-Lasting Parfum Fragrances - better than EDP, EDT & EDC|Fruity, Floral Perfume For Woman",Mid-range,824.0,916.0,90.0,Competitively Priced,824.0
Amazon.in,"The Man Company Premium Perfume Gift Set for Man 4 X 50ml - Black, Hope, Destiny and Sky | Luxury Long-Lasting Fragrance For Man | Anniversary fragrance | Valentine Gift For Boyfriend | For Party, Outing, Office & Date",Mid-range,824.0,916.0,90.0,Competitively Priced,824.0
Amazon.in,The Body Shop,Mid-range,806.0,916.0,88.0,Competitively Priced,806.0
Amazon.in,TheBody Shop Hibiscus Body Mist 100 ml,Mid-range,806.0,916.0,88.0,Competitively Priced,806.0
Amazon.in,"Forever Party Unisex Eau de Parfum 50ml | Fresh Woody Perfume | Long Lasting (8+ Hours) | Smooth, Balanced Fragrance for Parties & Daily Wear",Mid-range,799.0,916.0,87.2,Competitively Priced,799.0
Amazon.in,"Parag Fragrances 20Pc Attar Gift Set (Gulab, Mogra, Sandaklwood, White Oud, Ruh E Mitti,Majmua, Blue Ice, Indian Jasmine, Gold Kesar, Jannat al Firdaus, Real Heena,Kasturi Musk, Kesar Chandan, Real Kewda, Magnet No1)",Mid-range,799.0,916.0,87.2,Competitively Priced,799.0
Amazon.in,Dukhni's Real Rose Attar Oil | 30ml Gulab Itra Original | Pure Rose Ittar Roll-On Perfume | Original Attar for Men & Women | Arabic Perfume Oils for festive gifting | Diwali gifting items for friends,Mid-range,799.0,916.0,87.2,Competitively Priced,799.0
Amazon.in,Nike Reloaded Combo Packs – Deodorant Spray for Men & Women | 24-Hour Freshness | Set of 2 (200ml Each) (Blue Bamboo (Men) + Sun & Wood (Men)),Mid-range,799.0,916.0,87.2,Competitively Priced,799.0
Amazon.in,"Ustraa Unisex Adult After Dark Cologne - 100 Ml X 2 - Set Of 2 Liquid Perfumes | With Saffron, Oudh, Musk Notes | Ideal For Night Occasions | Long-Lasting Fragrance With No Gas.",Mid-range,798.0,916.0,87.1,Competitively Priced,798.0
Amazon.in,"Ustraa Base Camp Cologne - 2 x 100 ml - Perfume for Men | Cool, Crisp Fragrance of the Mountains | Long-lasting | Zingy, Aquatic Notes with Fresh Masculine Fragrance (Pack of 2)",Mid-range,798.0,916.0,87.1,Competitively Priced,798.0
Amazon.in,"Ustraa Scuba Cologne - 100ml - for Men | With Spicy & Deep Aquatic Notes | Ideal for day occasions & After Dark Cologne - 100ml - for Men | with Saffron, Oudh, Musk notes | Ideal for night occasions.",Mid-range,798.0,916.0,87.1,Competitively Priced,798.0
