platform,search_term,product_name,brand,price_inr,mrp_inr,discount_pct,price_tier,rating,review_count,scraped_at
Flipkart,cologne,FANATIC M2 GIFT SET BOX PACK,FANATIC,1789.0,,,Mid-range,,,2026-04-24 14:34:34.384952+00:00
Flipkart,cologne,kn fragrance & Colognes Natural Long-Lasting Non-Alcoholic Musk Roll-On Attar-12 ml Floral Attar,kn,297.0,,,Budget,,,2026-04-24 14:34:34.385296+00:00
Flipkart,cologne,USTRAA Four Play Miniature Cologne Set - For Men Perfume  -  80 ml,USTRAA,799.0,,,Mid-range,4.2,,2026-04-24 14:34:34.385702+00:00
Flipkart,cologne,kn fragrance & Colognes Loban 100gm each Pack of 2,kn,562.0,,,Mid-range,,,2026-04-24 14:34:34.386014+00:00
Flipkart,cologne,Engage XX3 Cologne Body Deodorant Spray - For men (135ML). Deodorant Spray  -  For Men,Engage,278.0,,,Budget,,,2026-04-24 14:34:34.387236+00:00
Flipkart,cologne,All4pets Combo of Cologne Raspberry + Cologne Baby Scent powder Rashberry Cologne,All4pets,395.0,,,Budget,,,2026-04-24 14:34:34.387580+00:00
Flipkart,cologne,Scentigrade Fifty Five Degree Unisex Luxury Perfume Body Spray |No Gas| Long Lasting Scent Eau de Cologne  -  150 ml,Scentigrade,197.0,,,Budget,4.8,,2026-04-24 14:34:34.387984+00:00
Flipkart,cologne,"adiic Laurel Peak Perfume for Men, Long Lasting Luxury with Classic French Notes Eau de Cologne  -  30 ml",adiic,497.0,,,Budget,,,2026-04-24 14:34:34.388363+00:00
Flipkart,cologne,Breedo Dog (Combo of 2) Dog Need Refreshing Rose Perfume + Deodorant Rose Perfume Natural Cologne,Breedo,157.0,,,Budget,4.2,,2026-04-24 14:34:34.388776+00:00
Flipkart,cologne,"Ambipur Premium Perfume AC Vent Jasmine Combo Air Freshener Value Pack with Mogra Car Freshener Aroma Oil, Diffuser, Refill Car Air Freshener-Exotic Jasmine Combo Value Pack with Mogra Vibes Essential oil Perfume",Ambipur,431.0,,,Budget,4.5,,2026-04-24 14:34:34.389223+00:00
Flipkart,cologne,OLFENZA (WHIGHT GARDEN) Car Freshener Diffuser Car Freshener Hanging Perfumes Long Lasting Fragrance,OLFENZA,130.0,,,Budget,4.0,,2026-04-24 14:34:34.389662+00:00
Flipkart,cologne,BLACK ODOR Wood Cologne Car Freshener Refill Car Air Freshener Wood Cologne Fragrance Natural Car Air Freshener,BLACK,384.0,,,Budget,4.1,,2026-04-24 14:34:34.390104+00:00
Flipkart,cologne,QASWAR Dark Knight | Fresh Spicy & Citrusy Masculine Fragrance | Aromatic Cologne Eau de Parfum  -  50 ml,QASWAR,498.0,,,Budget,,,2026-04-24 14:34:34.390428+00:00
Flipkart,cologne,Scentigrade TrioPack(15°+25°+55°)|Unisex Luxury Perfume Body Spray|No Gas Long Lasting Scent Eau de Cologne  -  450 ml,Scentigrade,486.0,,,Budget,3.4,,2026-04-24 14:34:34.390851+00:00
Flipkart,cologne,Breedo Dog (Pack of 2) Dog Need Deodorant Perfume Spray + Deodorant Perfume Spray Natural Cologne,Breedo,142.0,,,Budget,4.0,,2026-04-24 14:34:34.391597+00:00
Flipkart,cologne,OLFENZA Lemon Grass Car Freshener Diffuser Hanging Perfume Long Lasting Fragranc,OLFENZA,115.0,,,Budget,4.3,,2026-04-24 14:34:34.392149+00:00
Amazon.in,body mist,Forest Essentials,Forest,3275.0,3275.0,0.0,Premium,,,2026-04-24 14:35:21.293582+00:00
Amazon.in,body mist,Forest Essentials,Forest,1350.0,,,Mid-range,,,2026-04-24 14:35:21.294075+00:00
Amazon.in,body mist,Forest Essentials,Forest,1495.0,1495.0,0.0,Mid-range,,,2026-04-24 14:35:21.295089+00:00
Amazon.in,body mist,Layer'r,Layer'r,190.0,,,Budget,,,2026-04-24 14:35:21.295566+00:00
Amazon.in,body mist,Bella Vita Luxury,Bella,225.0,,,Budget,,,2026-04-24 14:35:21.296370+00:00
Amazon.in,body mist,Aqualogica,Aqualogica,488.0,813.33,40.0,Budget,,,2026-04-24 14:35:21.296785+00:00
Amazon.in,body mist,Body Mist Spray Long Lasting Perfume for Women - 135ML Pack of 1 (Roma),Body,129.0,,,Budget,,,2026-04-24 14:35:21.297155+00:00
Amazon.in,body mist,Baked Beauty,Baked,175.0,,,Budget,,,2026-04-24 14:35:21.298047+00:00
Amazon.in,body mist,Aqualogica,Aqualogica,431.0,287.33,-50.0,Budget,,,2026-04-24 14:35:21.298454+00:00
Amazon.in,body mist,La Pink,La,139.0,,,Budget,,,2026-04-24 14:35:21.299273+00:00
Amazon.in,body mist,La Pink,La,349.0,,,Budget,,,2026-04-24 14:35:21.299675+00:00
Amazon.in,body mist,KIMIRICA,KIMIRICA,381.65,,,Budget,,,2026-04-24 14:35:21.300644+00:00
Amazon.in,body mist,WOW Skin Science,WOW,379.0,,,Budget,,,2026-04-24 14:35:21.301696+00:00
Amazon.in,body mist,YARDLEY LONDON,YARDLEY,207.0,,,Budget,,,2026-04-24 14:35:21.302484+00:00
Amazon.in,body mist,"Layer’r Wottagirl French Peony Body Splash, 135ml | Long-Lasting Premium Mist Spray for Women | Romantic Peony & Musk Notes | Everyday Wear | Refreshing & Skin-Friendly",Layer’r,204.0,,,Budget,,,2026-04-24 14:35:21.302881+00:00
Amazon.in,body mist,Bella Vita Luxury,Bella,275.0,,,Budget,,,2026-04-24 14:35:21.304398+00:00
Amazon.in,body mist,"Nykaa Wanderlust English Country Rose Body & Hair Fine Fragrance I | Perfume Mist for Women – 200 ml I Rose & fresh Lilly | | Long–Lasting, Travel‐Friendly, Vegan,Paraben‐Free, IFRA Certified",Nykaa,509.0,,,Mid-range,,,2026-04-24 14:35:21.304820+00:00
Amazon.in,body mist,Yardley,Yardley,199.0,,,Budget,,,2026-04-24 14:35:21.305251+00:00
Amazon.in,body mist,"Layer’r Wottagirl Tuscan Green Body Splash 135ml | Refreshing Long-Lasting Mist Spray for Women | Green, Sandalwood & Amber Fragrance | Perfect for Daily Use | Skin-Friendly & Non-Irritating",Layer’r,188.0,,,Budget,,,2026-04-24 14:35:21.305709+00:00
Amazon.in,body mist,Yardley,Yardley,161.0,,,Budget,,,2026-04-24 14:35:21.306164+00:00
Amazon.in,body mist,La Pink,La,135.0,,,Budget,,,2026-04-24 14:35:21.306626+00:00
Amazon.in,body mist,Yardley,Yardley,162.0,,,Budget,,,2026-04-24 14:35:21.307124+00:00
Amazon.in,body mist,Bath & Body Work A Thousand Wishes Fine Fragrance Mist| For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils | 236 ml / 8 fl oz,Bath,898.0,,,Mid-range,,,2026-04-24 14:35:21.307601+00:00
Amazon.in,body mist,Bath and Body Works Into The Night Travel Size Fine Fragrance Mist |75 ml / 2.5 fl oz |Travel Size Fine Fragrance Mist|Woodsy Fragrance|Unisex,Bath,848.0,1130.67,25.0,Mid-range,,,2026-04-24 14:35:21.308221+00:00
Amazon.in,body mist,La Pink,La,199.0,,,Budget,,,2026-04-24 14:35:21.308776+00:00
Amazon.in,body mist,Bella Vita Luxury,Bella,229.0,,,Budget,,,2026-04-24 14:35:21.309274+00:00
Amazon.in,body mist,MINISO,MINISO,260.0,260.0,0.0,Budget,,,2026-04-24 14:35:21.310225+00:00
Amazon.in,body mist,Magnum,Magnum,509.0,,,Mid-range,,,2026-04-24 14:35:21.310911+00:00
Amazon.in,body mist,The Body Shop,The,850.0,,,Mid-range,,,2026-04-24 14:35:21.311574+00:00
Amazon.in,body mist,Bath and Body Works Into The Night Fine Fragrance Mist |236 ml / 8 fl oz |Fine Fragrance Mist|Woodsy Fragrance|Female,Bath,898.0,,,Mid-range,,,2026-04-24 14:35:21.312835+00:00
Amazon.in,body mist,Yardley London,Yardley,209.0,,,Budget,,,2026-04-24 14:35:21.314408+00:00
Amazon.in,body mist,Layer’r Wottagirl Pure Paradise Body Splash 135ml | Long-Lasting Fresh & Floral Body Mist Spray for Women | Tropical Paradise-Inspired Notes | Ideal for Everyday Wear | Refreshing & Skin-Friendly,Layer’r,161.0,,,Budget,,,2026-04-24 14:35:21.315050+00:00
Amazon.in,body mist,Vanesa Fresh Luxury Long Lasting Body Mist Spray For Women - Bold | Daily Use | Fresh & All Skin Type Friendly |135 Ml (Pack Of 1),Vanesa,159.0,,,Budget,,,2026-04-24 14:35:21.315906+00:00
Amazon.in,body mist,Layer’r Wottagirl Tropical Berry Body Splash 135ml | Fruity Floral Woody Fragrance for Women | Long-Lasting Body Mist | Perfect for Daily Use | Refreshing & Non-Irritating,Layer’r,155.0,,,Budget,,,2026-04-24 14:35:21.316494+00:00
Amazon.in,body mist,Shankara,Shankara,1004.0,,,Mid-range,,,2026-04-24 14:35:21.317250+00:00
Amazon.in,body mist,Ahlam Deluxe Collection Body Spray,Ahlam,399.0,,,Budget,,,2026-04-24 14:35:21.318674+00:00
Amazon.in,body mist,The Body Shop,The,1087.0,1345.0,19.2,Mid-range,,,2026-04-24 14:35:21.319405+00:00
Flipkart,body mist,Aqualogica Refresh+ On the Go | Set of 3 Perfume Body Mist  -  For Women,Aqualogica,417.0,,,Budget,4.2,,2026-04-24 14:35:34.800471+00:00
Flipkart,body mist,Aqualogica Refresh+ Sun Kissed Vanilla Perfume Body Mist  -  For Women,Aqualogica,356.0,,,Budget,4.3,,2026-04-24 14:35:34.800965+00:00
Flipkart,body mist,"Aqualogica Refresh+ Mist Me Not Set of 3 Perfume Body Mist, 3x 20ml | Travel-Friendly | Eau de Parfum  -  60 ml",Aqualogica,417.0,,,Budget,4.1,,2026-04-24 14:35:34.801383+00:00
Flipkart,body mist,Plum BodyLovin' Vanilla Vibes | Long Lasting Vanilla Fragrance | Perfume Spray | Body Mist  -  For Men & Women,Plum,290.0,,,Budget,4.3,,2026-04-24 14:35:34.801818+00:00
Flipkart,body mist,LAYER'R Wottagirl Secret Crush & Amber Kiss Body Splash Long Lasting Fragrance Combo Body Mist  -  For Women,LAYER'R,179.0,,,Budget,4.1,,2026-04-24 14:35:34.802254+00:00
Flipkart,body mist,AND Dainty Glam Body Mist For Women 200 ml Body Mist  -  For Women,AND,158.0,,,Budget,4.1,,2026-04-24 14:35:34.802707+00:00
Flipkart,body mist,Aqualogica Hit Refresh Perfume Body Mist Trio | Set of 3 Irresistible Fragrances Body Mist  -  For Women,Aqualogica,889.0,,,Mid-range,4.5,,2026-04-24 14:35:34.803120+00:00
Flipkart,body mist,Plum BodyLovin' Hawaiian Rumba | Long Lasting Beachy Fragrance | Perfume Spray | Body Mist  -  For Men & Women,Plum,425.0,,,Budget,4.4,,2026-04-24 14:35:34.803526+00:00
Flipkart,body mist,Plum BodyLovin' Hawaiian Rumba | Long Lasting Beachy Fragrance | Perfume Spray | Body Mist  -  For Men & Women,Plum,305.0,,,Budget,4.4,,2026-04-24 14:35:34.804021+00:00
Flipkart,body mist,BEARDMEN Luxury Smoked Oud Perfumed Body Mist | Long Lasting Freshness Body Mist  -  For Men,BEARDMEN,239.0,,,Budget,4.8,,2026-04-24 14:35:34.805009+00:00
Flipkart,body mist,BAKED BEAUTY Kruze French Vanilla Body Mist Refreshing Long Lasting Gourmet Fragrance Body Mist  -  For Women,BAKED,159.0,,,Budget,4.2,,2026-04-24 14:35:34.805451+00:00
Flipkart,body mist,AND Love Muse Eau De Parfum 50ML & Dainty Glam Body Mist 200ML for Women Crafted by Ajmal,AND,590.0,,,Mid-range,4.4,,2026-04-24 14:35:34.806276+00:00
Flipkart,body mist,"imfresh Honeyoudh & Oudh Body Mist, Helps Hydrate skin & Long-lasting odour control Deodorant Cream  -  For Men & Women",imfresh,719.0,,,Mid-range,4.3,,2026-04-24 14:35:34.807886+00:00
Flipkart,body mist,"Nauge Cherry Crush Perfume Body Mist – Everyday Freshness, 150 ml Body Mist  -  For Men & Women",Nauge,257.0,,,Budget,4.2,,2026-04-24 14:35:34.808337+00:00
Flipkart,body mist,"BEARDMEN Night Party Men’s Body Mist | Fresh Bergamot, Oud| Long Lasting Club Fragrance Body Mist  -  For Men",BEARDMEN,239.0,,,Budget,4.9,,2026-04-24 14:35:34.808761+00:00
Flipkart,body mist,Plum BodyLovin' Vanilla Vibes | Long Lasting Vanilla Fragrance | Perfume Spray Body Mist  -  For Men & Women,Plum,648.0,,,Mid-range,4.3,,2026-04-24 14:35:34.809164+00:00
Flipkart,body mist,Victoria's Secret Pure Seduction (Purchased from the Brand) Body Mist  -  For Women,Victoria's,1755.0,,,Mid-range,3.7,,2026-04-24 14:35:34.809569+00:00
Flipkart,body mist,La Pink Warm Vanilla Body Mist Perfume Tropical Gourmet Aroma & Chocolate Long Lasting Body Mist  -  For Men & Women,La,134.0,,,Budget,3.8,,2026-04-24 14:35:34.809995+00:00
Flipkart,body mist,La Pink Body Mist Perfume Gourmet Gift Set for Christmas Long Lasting (4 x 50ml) Body Mist  -  For Men & Women,La,323.0,,,Budget,4.3,,2026-04-24 14:35:34.810435+00:00
Flipkart,body mist,Plum BodyLovin' Vanilla Caramello| A Long Lasting Delicious Vanilla Caramel Fragrance Body Mist  -  For Men & Women,Plum,444.0,,,Budget,4.3,,2026-04-24 14:35:34.810851+00:00
Flipkart,body mist,"imfresh Oudh Body Mist, Helps hydrate dry & dehydrated skin, Alcohol & Parabens free Perfume Body Spray  -  For Men & Women",imfresh,347.0,,,Budget,4.4,,2026-04-24 14:35:34.811261+00:00
Flipkart,body mist,Plum BodyLovin' Vanilla Vibes | Long Lasting Warm Vanilla Fragrance | Perfume Spray | Body Mist  -  For Men & Women,Plum,425.0,,,Budget,4.4,,2026-04-24 14:35:34.811671+00:00
Flipkart,body mist,Plum BodyLovin' Trippin' Mimosas | Long Lasting Citrusy Fragrance | Perfume Spray | Body Mist  -  For Men & Women,Plum,425.0,,,Budget,4.3,,2026-04-24 14:35:34.812079+00:00
Flipkart,body mist,"VANESA Tingle,Skin friendly Perfume Body Mist  -  For Women",VANESA,170.0,,,Budget,4.2,,2026-04-24 14:35:34.812969+00:00
Flipkart,body mist,BELLAVITA DATE Woman Body Mist with Pink Pepper & Vanilla notes|Long Lasting fragrance| Body Mist  -  For Women,BELLAVITA,275.0,,,Budget,4.4,,2026-04-24 14:35:34.813375+00:00
Flipkart,body mist,Plum BodyLovin' Feelin' So Rose | Long Lasting Rose Fragrance | Perfume Spray | Body Mist  -  For Men & Women,Plum,405.0,,,Budget,4.3,,2026-04-24 14:35:34.813788+00:00
Flipkart,body mist,La Pink Luscious Apple Body Mist Perfume Long Lasting Gourmet Aroma & Citrus Vanilla Body Mist  -  For Men & Women,La,120.0,,,Budget,4.5,,2026-04-24 14:35:34.814226+00:00
Flipkart,body mist,La Pink Warm Vanilla & Lychee Love Perfume Body Mist Long Lasting (2 x 50ml) Body Mist  -  For Men & Women,La,179.0,,,Budget,4.2,,2026-04-24 14:35:34.814654+00:00
Flipkart,body mist,BATH & BODY WORKS Into The Night Fine Fragrance Body Mist  -  For Women,BATH,704.0,,,Mid-range,4.3,,2026-04-24 14:35:34.815062+00:00
Flipkart,body mist,"imfresh Sweetkiller & Oudh Body Mist, Helps Hydrate skin & Long-lasting odour control Deodorant Cream  -  For Men & Women",imfresh,719.0,,,Mid-range,,,2026-04-24 14:35:34.815384+00:00
Flipkart,body mist,LAYER'R Wottagirl! - Vanilla Twist Body Mist  -  For Women,LAYER'R,176.0,,,Budget,4.2,,2026-04-24 14:35:34.815778+00:00
Flipkart,body mist,BATH & BODY WORKS Dark Kiss & A Thousand Wishes Fragrance Mist Body Mist  -  For Men & Women,BATH,2828.0,,,Premium,3.4,,2026-04-24 14:35:34.816163+00:00
Flipkart,body mist,AND Pretty Vogue Body Mist Crafted by Body Mist - For Women (200 ml) Body Mist  -  For Women,AND,158.0,,,Budget,3.9,,2026-04-24 14:35:34.816598+00:00
Flipkart,body mist,BEARDMEN Arabian Rose Honey Oud BodyMist | Long-Lasting Sweet & Woody Fragrance Body Mist  -  For Men & Women,BEARDMEN,239.0,,,Budget,5.0,,2026-04-24 14:35:34.817040+00:00
Flipkart,body mist,"BATH & BODY WORKS EAU SO NAVY, GLORY, HUES OF BLUE FINE FRAGRANCE COLOGNE BODY MIST Body Mist  -  For Men",BATH,4392.0,,,Premium,,,2026-04-24 14:35:34.817362+00:00
Flipkart,body mist,GUESS Bella Via Eau de Parfum 100ml + Body Mist 250ml,GUESS,7800.0,,,Luxury,,,2026-04-24 14:35:34.817694+00:00
Nykaa,body mist,Wanderlust Dreaming of Paris Fruity Perfume Mist with Champa...,Wanderlust,599.0,,,Mid-range,,,2026-04-24 14:36:04.466421+00:00
Nykaa,body mist,Sol de Janeiro Cheirosa 62 Perfume Mist with Vanilla & Salte...,Sol,2715.0,,,Premium,,,2026-04-24 14:36:04.582158+00:00
Nykaa,body mist,Bath & Body Works Into The Night Fine Fragrance Mist,Bath,2299.0,,,Premium,,,2026-04-24 14:36:04.590876+00:00
Nykaa,body mist,Sol de Janeiro Cheirosa 68 Beija Flor Perfume Mist with Braz...,Sol,2715.0,,,Premium,,,2026-04-24 14:36:04.601035+00:00
Nykaa,body mist,Wanderlust Sugar Plum Cherry Body & Hair Perfume Mist Long L...,Wanderlust,599.0,,,Mid-range,,,2026-04-24 14:36:04.609533+00:00
Nykaa,body mist,Wanderlust Swiss Vanilla Perfume Mist with Vanilla & Cedarwo...,Wanderlust,599.0,,,Mid-range,,,2026-04-24 14:36:04.620936+00:00
Nykaa,body mist,Aqualogica Refresh+ Perfume Body Mist Sweet Summer Kiss 150m...,Aqualogica,499.0,,,Budget,,,2026-04-24 14:36:04.676340+00:00
Nykaa,body mist,Plum BodyLovin Vanilla Vibes Body Mist For A Long Lasting Va...,Plum,395.0,,,Budget,,,2026-04-24 14:36:04.688463+00:00
Nykaa,body mist,Victoria's Secret Bare Vanilla Fragrance Mist,Victoria's,2699.0,,,Premium,,,2026-04-24 14:36:04.711362+00:00
Nykaa,body mist,"Uppeel Cocoa Calm Hair & Body Mist - Vanilla, Chocolate & Mu...",Uppeel,490.0,,,Budget,,,2026-04-24 14:36:04.722966+00:00
Nykaa,body mist,Victoria's Secret Bombshell Fine Fragrance Mist,Victoria's,2999.0,,,Premium,,,2026-04-24 14:36:04.756805+00:00
Nykaa,body mist,Aqualogica Refresh+ Ocean Breeze Perfume Body Mist,Aqualogica,499.0,,,Budget,,,2026-04-24 14:36:04.767906+00:00
Nykaa,body mist,Bath & Body Works A Thousand Wishes Fine Fragrance Mist,Bath,2299.0,,,Premium,,,2026-04-24 14:36:04.778910+00:00
Amazon.in,body mist,Around the world Pink Caribbean Perfume Body Mist,Around,381.65,,,Budget,,,2026-04-24 14:36:27.930320+00:00
Amazon.in,body mist,Layer’r Wottagirl Secret Crush Body Splash Spray | Premium Long-Lasting Mist with Romantic & Flirty Notes | For Women | 135 ml,Layer’r,196.0,,,Budget,,,2026-04-24 14:36:27.930654+00:00
Amazon.in,body mist,BODY CUPID,BODY,239.2,,,Budget,,,2026-04-24 14:36:27.931004+00:00
Amazon.in,body mist,Layer'r,Layer'r,262.0,,,Budget,,,2026-04-24 14:36:27.931359+00:00
Amazon.in,body mist,Baked Beauty,Baked,199.0,,,Budget,,,2026-04-24 14:36:27.931691+00:00
Amazon.in,body mist,"Wottagirl Amber Kiss Body Splash for Women | Floral & Aquatic Scent with Peony, Rose & Musk | Long Lasting Mist, Gentle on Skin | 135ml",Wottagirl,179.0,,,Budget,,,2026-04-24 14:36:27.932400+00:00
Amazon.in,body mist,Plum BodyLovin',Plum,483.0,,,Budget,,,2026-04-24 14:36:27.933079+00:00
Amazon.in,body mist,Bella Vita Luxury,Bella,525.0,,,Mid-range,,,2026-04-24 14:36:27.933404+00:00
Amazon.in,body mist,CGG Cosmetics,CGG,244.0,,,Budget,,,2026-04-24 14:36:27.934429+00:00
Amazon.in,body mist,Pilgrim,Pilgrim,327.0,,,Budget,,,2026-04-24 14:36:27.935110+00:00
Amazon.in,body mist,"Nykaa Wanderlust Dreaming of Paris Body & Hair Mist, Champagne & Berries Fragrance, Cruelty-Free, Long-Lasting Fine Perfume Spray, 200ml",Nykaa,539.0,,,Mid-range,,,2026-04-24 14:36:27.935434+00:00
Amazon.in,body mist,La Pink,La,195.0,,,Budget,,,2026-04-24 14:36:27.935772+00:00
Amazon.in,body mist,Magnum,Magnum,479.0,,,Budget,,,2026-04-24 14:36:27.936113+00:00
Amazon.in,body mist,The Bath Store,The,119.0,59.5,-100.0,Budget,,,2026-04-24 14:36:27.936441+00:00
Amazon.in,body mist,Mystify Body Mist | Fresh & Floral Fragrance | Daily Use Mist | Cherry Blossom | Peach Notes | Long-Lasting Fragrance Body Mist | Paraben Free | For All Skin Types | 100ml | Pack of 1,Mystify,,,,Unknown,,,2026-04-24 14:36:27.936687+00:00
Amazon.in,body mist,Layer'r,Layer'r,181.0,,,Budget,,,2026-04-24 14:36:27.937050+00:00
Amazon.in,body mist,Yardley London,Yardley,199.0,,,Budget,,,2026-04-24 14:36:27.937483+00:00
Amazon.in,body mist,The Body Shop,The,806.0,895.0,9.9,Mid-range,,,2026-04-24 14:36:27.938004+00:00
Amazon.in,body mist,Bath & Body Works,Bath,898.0,898.0,0.0,Mid-range,,,2026-04-24 14:36:27.938352+00:00
Amazon.in,body mist,THE LOVE CO.,THE,328.0,,,Budget,,,2026-04-24 14:36:27.938707+00:00
Amazon.in,body mist,Secret Temptation,Secret,265.0,,,Budget,,,2026-04-24 14:36:27.939730+00:00
Amazon.in,body mist,Bath and Body Works Gingham Travel Size Fine Fragrance Mist |75 ml / 2.5 fl oz |Travel Size Fine Fragrance Mist|Fresh Fragrance|Unisex,Bath,848.0,1130.67,25.0,Mid-range,,,2026-04-24 14:36:27.940025+00:00
Amazon.in,body mist,Bath and Body Works Perfect in Pink Fine Fragrance Mist | For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils | Fruity Fragrance | 236 ml / 8 fl oz,Bath,898.0,2299.0,60.9,Mid-range,,,2026-04-24 14:36:27.940309+00:00
Amazon.in,body mist,Ital Veloce,Ital,559.0,,,Mid-range,,,2026-04-24 14:36:27.940677+00:00
Amazon.in,body mist,Secret Temptation,Secret,169.0,,,Budget,,,2026-04-24 14:36:27.941008+00:00
Amazon.in,body mist,TheBody Shop Hibiscus Body Mist 100 ml,TheBody,806.0,895.0,9.9,Mid-range,,,2026-04-24 14:36:27.941636+00:00
Amazon.in,body mist,Bath and Body Works Gingham Fine Fragrance Mist | For Women|Long Lasting | Light & Refreshing |Layerable Body Spray for Women | Dermatologist tested | Infused with Essential Oils |Fresh Fragrance| 236 ml / 8 fl oz,Bath,898.0,380.51,-136.0,Mid-range,,,2026-04-24 14:36:27.941943+00:00
Amazon.in,body mist,Nykaa Wanderlust Sparkling Stars Long Lasting Fine Fragrance Hair & Body Mist,Nykaa,509.0,,,Mid-range,,,2026-04-24 14:36:27.942603+00:00
Amazon.in,body mist,M&U Love Garden Body Mist for Women | Refreshing Long Lasting Floral Fragrance | Perfume Body Spray for Women | Vegan & Paraben Free | Travel Friendly florwery & Fresh Scent | 50ml,M&U,289.0,,,Budget,,,2026-04-24 14:36:27.943593+00:00
Amazon.in,body mist,Aromatico,Aromatico,199.0,199.0,0.0,Budget,,,2026-04-24 14:36:27.943916+00:00
Flipkart,body mist,So...? Fragrance Collection Gift Set 300ml | 3 x 100ml Body mist Body Mist  -  For Women,So...?,352.0,,,Budget,3.1,,2026-04-24 14:36:34.349657+00:00
Flipkart,body mist,Pilgrim French Kiss & NY Babe Body Mist Spray Long Lasting Fragrance Perfume Set of 2 Body Mist  -  For Men & Women,Pilgrim,833.0,,,Mid-range,4.4,,2026-04-24 14:36:34.350067+00:00
Flipkart,body mist,"BELLAVITA DATE & GLAM Body Mist Set|Floral, Jasmine & Vanilla notes|Long Lasting scent| Body Mist  -  For Women",BELLAVITA,499.0,,,Budget,4.4,,2026-04-24 14:36:34.350482+00:00
Flipkart,body mist,BATH & BODY WORKS Gingham Gorgeous Fine Fragrance Mist Body Mist  -  For Women,BATH,1300.0,,,Mid-range,4.7,,2026-04-24 14:36:34.350901+00:00
Flipkart,body mist,"Yardley London Mist Alpine Rose & Black Currant,140ML EACH, PACK OF 2 . Body Mist  -  For Men & Women",Yardley,291.0,,,Budget,4.3,,2026-04-24 14:36:34.352181+00:00
Flipkart,body mist,"BELLAVITA GLAM Body Mist Set|Floral, Jasmine & Citrus notes|Long Lasting Fragrance| Body Mist  -  For Women",BELLAVITA,499.0,,,Budget,4.4,,2026-04-24 14:36:34.352594+00:00
Flipkart,body mist,Plum BodyLovin' Petals On The Rocks Body Mist | Long-Lasting | Floral Fragrance Body Mist  -  For Men & Women,Plum,382.0,,,Budget,,,2026-04-24 14:36:34.354137+00:00
Flipkart,body mist,BATH & BODY WORKS A Thousand Wishes Fine Fragrance New Collection Limited Edition 2025 Body Mist  -  For Women,BATH,1221.0,,,Mid-range,4.6,,2026-04-24 14:36:34.354587+00:00
Flipkart,body mist,BATH & BODY WORKS New Collection In The Stars Fine Fragrance Mist Body Mist  -  For Men & Women,BATH,1207.0,,,Mid-range,4.5,,2026-04-24 14:36:34.355019+00:00
Flipkart,body mist,"Yardley London SHINING STAR & GORGEOUS GIRLMist Spray,135 ML EACH Body Mist  -  For Men & Women",Yardley,324.0,,,Budget,4.1,,2026-04-24 14:36:34.355407+00:00
Flipkart,body mist,BATH & BODY WORKS CHAMPAGNE TOAST body mist Body Mist  -  For Women,BATH,1268.0,,,Mid-range,4.3,,2026-04-24 14:36:34.356624+00:00
Flipkart,body mist,Plum BodyLovin' Smokin' Vanilla | Long Lasting Spicy Vanilla Scent | Perfume Spray | Body Mist  -  For Men & Women,Plum,444.0,,,Budget,4.4,,2026-04-24 14:36:34.357020+00:00
Flipkart,body mist,Aqualogica Refresh+ Sweet Summer Kiss Perfume Body Mist with Zemea and Hyaluronic Acid Body Mist  -  For Women,Aqualogica,368.0,,,Budget,4.3,,2026-04-24 14:36:34.358304+00:00
Flipkart,body mist,BATH & BODY WORKS BUTTERFLY Body Mist  -  For Men & Women,BATH,1236.0,,,Mid-range,4.4,,2026-04-24 14:36:34.358713+00:00
Flipkart,body mist,CANTABIL BMST00002_BEIGE Body Mist  -  For Men & Women,CANTABIL,376.0,,,Budget,3.9,,2026-04-24 14:36:34.359102+00:00
Flipkart,body mist,"Renee Euphoric Musk Body Mist, Spicy Luxurious Blend, Long Lasting Premium Fragrance Body Mist  -  For Women",Renee,329.0,,,Budget,4.3,,2026-04-24 14:36:34.359480+00:00
Flipkart,body mist,PARK AVENUE Trance Pure Collection Body Mist  -  For Men,PARK,344.0,,,Budget,4.0,,2026-04-24 14:36:34.360714+00:00
Flipkart,body mist,ELISHA Combo Pack of Deo Spray Body Mist  -  For Men & Women,ELISHA,289.0,,,Budget,3.8,,2026-04-24 14:36:34.361110+00:00
Flipkart,body mist,Plum BodyLovin' Iconic Vanilla Caramello Duo | Body Lotion & Body Mist| Free Perfume,Plum,960.0,,,Mid-range,,,2026-04-24 14:36:34.362308+00:00
Flipkart,body mist,BATH & BODY WORKS Into The Night Fine Fragrance New Collection Limited Edition 2025 Body Mist  -  For Women,BATH,1193.0,,,Mid-range,4.3,,2026-04-24 14:36:34.362723+00:00
Flipkart,body mist,Secret Temptation Bold Long Lasting Body Mist for Women | Dermatologically Tested & Safe on Skin| Body Mist  -  For Women,Secret,165.0,,,Budget,4.2,,2026-04-24 14:36:34.363176+00:00
Flipkart,body mist,"imfresh Oudh Body Mist with Orange, Lemon & Bergamot Fragrance Notes Body Mist  -  For Men & Women",imfresh,281.0,,,Budget,,,2026-04-24 14:36:34.363547+00:00
